,symbol,market,opening_time,exact_opening_time,opening_price,trade_direction,id,closing_time,closing_price,number_of_take_profit_touches,reason_for_closing,is_closed,is_successful,PnL_ratio,fees,taxes,n_shares,invested_budget,is_analyzed,gain,stat_market_index_change(t_1)_ratio_1d,stat_market_index_1d,stat_vix_change(t_1)_ratio_1d,stat_vix_1d,stat_gold_futures_change(t_1)_ratio_1d,stat_gold_futures_1d,stat_treasuries_20years_change(t_1)_ratio_1d,stat_treasuries_20years_1d,stat_russel_2000_change(t_1)_ratio_1d,stat_russel_2000_1d,stat_Vola(22)_1d,stat_Beta(22)_1d,stat_ATR_1d,stat_bollinger_bands_upper_1d,stat_bollinger_bands_lower_1d,stat_open_over_lower_BB_ratio_1d,stat_ATR,stat_bollinger_bands_upper,stat_bollinger_bands_lower,stat_open_over_lower_BB_ratio,duration
0,AAPL,US,2019-03-22 09:30:00-04:00,2019-03-22 09:30:00-04:00,47.00164315619836,-1,US-AAPL-20190322-093000,2019-05-31 09:30:00-04:00,42.3121,1,Take Profit at Close,True,1,0.09977402578488208,,,0,0,False,0,0.010852481049954399,0.010852481049954399,-0.020129384330890843,-0.020129384330890843,0.004306017367118331,0.004306017367118331,0.002200864029509253,0.002200864029509253,0.012474402896412995,0.012474402896412995,,,,,,,,,,,70
1,NVDA,US,2019-03-22 09:30:00-04:00,2019-03-22 09:30:00-04:00,45.410901947765026,1,US-NVDA-20190322-093000,2019-09-18 09:30:00-04:00,44.7735,0,Max holding days touched,True,0,-0.014036319923753435,,,0,0,False,0,0.010852481049954399,0.010852481049954399,-0.020129384330890843,-0.020129384330890843,0.004306017367118331,0.004306017367118331,0.002200864029509253,0.002200864029509253,0.012474402896412995,0.012474402896412995,,,,,,,,,,,180
2,GOOG,US,2019-03-22 09:30:00-04:00,2019-03-22 09:30:00-04:00,61.331330892562875,1,US-GOOG-20190322-093000,2019-09-18 09:30:00-04:00,61.6051,0,Max holding days touched,True,1,0.004463772487127345,,,0,0,False,0,0.010852481049954399,0.010852481049954399,-0.020129384330890843,-0.020129384330890843,0.004306017367118331,0.004306017367118331,0.002200864029509253,0.002200864029509253,0.012474402896412995,0.012474402896412995,,,,,,,,,,,180
3,MSFT,US,2019-03-26 09:30:00-04:00,2019-03-26 09:30:00-04:00,112.88523174649434,-1,US-MSFT-20190326-093000,2019-09-23 09:30:00-04:00,133.4126,0,Max holding days touched,True,0,-0.181842814475536,,,0,0,False,0,-0.000839020658475631,-0.000839020658475631,-0.009101918852961188,-0.009101918852961188,0.007853041338708122,0.007853041338708122,0.0016023028075999868,0.0016023028075999868,0.004608439494615091,0.004608439494615091,,,,,,,,,,,181
4,AMZN,US,2019-03-26 09:30:00-04:00,2019-03-26 09:30:00-04:00,89.67241402626038,1,US-AMZN-20190326-093000,2019-07-09 09:30:00-04:00,98.615,1,Take Profit at Close,True,1,0.09972505001505583,,,0,0,False,0,-0.000839020658475631,-0.000839020658475631,-0.009101918852961188,-0.009101918852961188,0.007853041338708122,0.007853041338708122,0.0016023028075999868,0.0016023028075999868,0.004608439494615091,0.004608439494615091,,,,,,,,,,,105
5,AAPL,US,2019-06-03 09:30:00-04:00,2019-06-03 09:30:00-04:00,42.41461905556414,-1,US-AAPL-20190603-093000,2019-12-02 09:30:00-05:00,64.2724,0,Max holding days touched,True,0,-0.5153360193050812,,,0,0,False,0,-0.01319537280847849,-0.01319537280847849,0.08150288494762292,0.08150288494762292,0.014528842822543409,0.014528842822543409,0.012519479237102171,0.012519479237102171,-0.013490160863315115,-0.013490160863315115,0.33637592043377024,12.869583312879612,1.11622949337539,40.64596493993193,50.7860006972751,0.8353724408187337,1.11622949337539,40.64596493993193,50.7860006972751,0.8353724408187337,182
6,AMZN,US,2019-07-10 09:30:00-04:00,2019-07-10 09:30:00-04:00,99.80054411315918,-1,US-AMZN-20190710-093000,2019-08-05 09:30:00-04:00,88.5331,1,Take Profit at Open,True,1,0.11289962608203362,,,0,0,False,0,0.0012365569653400854,0.0012365569653400854,0.009312329089232074,0.009312329089232074,0.0003579098067287845,0.0003579098067287845,-0.00037666320466045455,-0.00037666320466045455,0.000768514695634881,0.000768514695634881,0.17247139324492694,39.86366596757736,1.552904784047818,92.13906224142772,98.61898600686328,1.0122340994393717,1.552904784047818,92.13906224142772,98.61898600686328,1.0122340994393717,26
7,AMZN,US,2019-08-07 09:30:00-04:00,2019-08-07 09:30:00-04:00,88.67732616233826,-1,US-AMZN-20190807-093000,2020-02-03 09:30:00-05:00,100.2351,0,Max holding days touched,True,0,-0.13033516387834426,,,0,0,False,0,0.013017017169932643,0.013017017169932643,-0.17974786697302148,-0.17974786697302148,0.0053257196218403635,0.0053257196218403635,0.007992633645273806,0.007992633645273806,0.00986945852407195,0.00986945852407195,0.19795273514376924,51.72525144306758,1.9543206960528878,89.155106920034,104.85439243909687,0.845930236915134,1.9543206960528878,89.155106920034,104.85439243909687,0.845930236915134,180
8,NVDA,US,2019-09-19 09:30:00-04:00,2019-09-19 09:30:00-04:00,44.83322319793594,-1,US-NVDA-20190919-093000,2020-03-17 09:30:00-04:00,54.1494,0,Max holding days touched,True,0,-0.20779627556407676,,,0,0,False,0,0.00034269198975556137,0.00034269198975556137,-0.033933503141082344,-0.033933503141082344,0.0015945946800830502,0.0015945946800830502,0.004243616657615412,0.004243616657615412,-0.006304337603307619,-0.006304337603307619,0.436954917602256,29.35735559181134,1.2967839947405808,39.150787784533115,47.295969341321374,0.9481660896488496,1.2967839947405808,39.150787784533115,47.295969341321374,0.9481660896488496,180
9,GOOG,US,2019-09-19 09:30:00-04:00,2019-09-19 09:30:00-04:00,61.618401391029366,1,US-GOOG-20190919-093000,2019-12-16 09:30:00-05:00,67.808,1,Take Profit at Open,True,1,0.1004504899387368,,,0,0,False,0,0.00034269198975556137,0.00034269198975556137,-0.033933503141082344,-0.033933503141082344,0.0015945946800830502,0.0015945946800830502,0.004243616657615412,0.004243616657615412,-0.006304337603307619,-0.006304337603307619,0.2048035634628141,208.9386851010341,1.0236770566132578,57.39520525679868,62.52544408096987,0.9852469110190377,1.0236770566132578,57.39520525679868,62.52544408096987,0.9852469110190377,88
10,MSFT,US,2019-09-26 09:30:00-04:00,2019-09-26 09:30:00-04:00,133.7002610450775,1,US-MSFT-20190926-093000,2019-12-12 09:30:00-05:00,147.0335,1,Take Profit at Close,True,1,0.09972485356948675,,,0,0,False,0,0.006158571742003405,0.006158571742003405,-0.0639295746444557,-0.0639295746444557,-0.01794922031082391,-0.01794922031082391,-0.01462686732061258,-0.01462686732061258,0.011124263312863203,0.011124263312863203,0.174932712964703,1106.7170577905715,2.516221103707752,129.40113656469165,134.93689596704664,0.9905878105172746,2.516221103707752,129.40113656469165,134.93689596704664,0.9905878105172746,77
11,AAPL,US,2019-12-03 09:30:00-05:00,2019-12-03 09:30:00-05:00,62.81758533764498,-1,US-AAPL-20191203-093000,2020-03-20 09:30:00-04:00,56.55,1,Take Profit at Close,True,1,0.09977437534341163,,,0,0,False,0,-0.008631020716408422,-0.008631020716408422,0.1814580017923335,0.1814580017923335,-0.0022515876178922367,-0.0022515876178922367,-0.01333322156602168,-0.01333322156602168,-0.010415539516966721,-0.010415539516966721,0.1691128873901734,-78.68667301151304,0.917888058702484,62.23169113922575,65.62995093535922,0.9573874849144183,0.917888058702484,62.23169113922575,65.62995093535922,0.9573874849144183,107
12,GOOG,US,2019-12-17 09:30:00-05:00,2019-12-17 09:30:00-05:00,68.12746460723878,-1,US-GOOG-20191217-093000,2020-03-09 09:30:00-04:00,60.2801,1,Take Profit at Open,True,1,0.11518650594851244,,,0,0,False,0,0.007147785279833618,0.007147785279833618,-0.03879649775758176,-0.03879649775758176,-0.0004065977201573867,-0.0004065977201573867,-0.008990165075241752,-0.008990165075241752,0.0073016526942395465,0.0073016526942395465,0.13310301032528418,-74.43788969791123,0.8209798796285163,63.998393229374855,68.20705721007828,0.9990828445000387,0.8209798796285163,63.998393229374855,68.20705721007828,0.9990828445000387,82
13,MSFT,US,2019-12-18 09:30:00-05:00,2019-12-18 09:30:00-05:00,148.45200471327215,1,US-MSFT-20191218-093000,2020-01-30 09:30:00-05:00,167.3698,1,Take Profit at Open,True,1,0.1274337475150077,,,0,0,False,0,0.00033529222633799094,0.00033529222633799094,0.012355816662952268,0.012355816662952268,-0.00027120299258476255,-0.00027120299258476255,-0.0013785327528685887,-0.0013785327528685887,0.004618420947495316,0.004618420947495316,0.10047010303645817,-929.6449540315456,1.6232519659184794,142.09834579551594,149.16224380409344,0.9949897320058428,1.6232519659184794,142.09834579551594,149.16224380409344,0.9949897320058428,43
14,MSFT,US,2020-01-31 09:30:00-05:00,2020-01-31 09:30:00-05:00,165.68320711980738,1,US-MSFT-20200131-093000,2020-02-11 09:30:00-05:00,183.3326,1,Take Profit at Open,True,1,0.1065249350673793,,,0,0,False,0,0.003134358792605374,0.003134358792605374,-0.054911510191921864,-0.054911510191921864,0.008727195022131706,0.008727195022131706,0.0001376160882133881,0.0001376160882133881,-0.0006063472537103376,-0.0006063472537103376,0.19734135615957385,184.1635190402286,2.5632655102803494,150.4356776116817,164.45300341859175,1.007228771912557,2.5632655102803494,150.4356776116817,164.45300341859175,1.007228771912557,11
15,AMZN,US,2020-02-04 09:30:00-05:00,2020-02-04 09:30:00-05:00,101.51937679672243,1,US-AMZN-20200204-093000,2020-04-14 09:30:00-04:00,111.6434,1,Take Profit at Close,True,1,0.09972503302053791,,,0,0,False,0,0.007254613892351713,0.007254613892351713,-0.046178388120336256,-0.046178388120336256,-0.003601031748229011,-0.003601031748229011,-0.0008099575964051198,-0.0008099575964051198,0.011244874220828649,0.011244874220828649,0.3024696860210157,-22.733497931314375,2.0048835824853826,90.19096021574322,98.81008882600483,1.0271623525672537,2.0048835824853826,90.19096021574322,98.81008882600483,1.0271623525672537,69
16,MSFT,US,2020-02-12 09:30:00-05:00,2020-02-12 09:30:00-05:00,178.45718051958312,-1,US-MSFT-20200212-093000,2020-02-27 09:30:00-05:00,157.5594,1,Take Profit at Open,True,1,0.11710249180637411,,,0,0,False,0,0.0016884725532351208,0.0016884725532351208,0.009308533489218451,0.009308533489218451,-0.005778863191787997,-0.005778863191787997,-0.0050401402047849375,-0.0050401402047849375,0.0059004272793876655,0.0059004272793876655,0.2505562752045185,17.97896577604292,3.5819591199438707,149.2878925462232,181.24445761246824,0.9848676661481335,3.5819591199438707,149.2878925462232,181.24445761246824,0.9848676661481335,15
17,MSFT,US,2020-02-28 09:30:00-05:00,2020-02-28 09:30:00-05:00,147.03415649168096,1,US-MSFT-20200228-093000,2020-03-02 09:30:00-05:00,161.6971,1,Take Profit at Close,True,1,0.09972474327180338,,,0,0,False,0,-0.04416324258407911,-0.04416324258407911,0.4208998768597427,0.4208998768597427,0.0,0.0,0.010848745634666201,0.010848745634666201,-0.03534996670652446,-0.03534996670652446,0.4045975301717227,-17.165675776574382,5.218418629870022,157.04370870464595,187.301490880315,0.7848170692556143,5.218418629870022,157.04370870464595,187.301490880315,0.7848170692556143,3
18,MSFT,US,2020-03-05 09:30:00-05:00,2020-03-05 09:30:00-05:00,160.11297735729082,-1,US-MSFT-20200305-093000,2020-03-12 09:30:00-04:00,140.1749,1,Take Profit at Open,True,1,0.12452505528517623,,,0,0,False,0,0.04220259077449118,0.04220259077449118,-0.13117870623950623,-0.13117870623950623,-0.0006089763198755538,-0.0006089763198755538,-0.01061898252402449,-0.01061898252402449,0.030361754718079892,0.030361754718079892,0.4979178284354927,11.131389482843222,6.4151302536330865,153.54771054306664,188.31394106826147,0.850457564122351,6.4151302536330865,153.54771054306664,188.31394106826147,0.850457564122351,6
19,GOOG,US,2020-03-12 09:30:00-04:00,2020-03-12 09:30:00-04:00,56.314074236869814,1,US-GOOG-20200312-093000,2020-04-14 09:30:00-04:00,62.2389,1,Take Profit at Open,True,1,0.10521039089107673,,,0,0,False,0,-0.048868445131273974,-0.048868445131273974,0.13953493436099507,0.13953493436099507,-0.010668405420007354,-0.010668405420007354,-0.03679768214327317,-0.03679768214327317,-0.06410539197635978,-0.06410539197635978,0.4992980452326679,27.005288723491077,2.6471398748491346,59.602752504314566,79.94604815486511,0.7042249183849673,2.6471398748491346,59.602752504314566,79.94604815486511,0.7042249183849673,33
20,MSFT,US,2020-03-13 09:30:00-04:00,2020-03-13 09:30:00-04:00,142.2261645393019,-1,US-MSFT-20200313-093000,2020-09-09 09:30:00-04:00,204.8991,0,Max holding days touched,True,0,-0.4406568627067171,,,0,0,False,0,-0.09511268097833658,-0.09511268097833658,0.40018551176604067,0.40018551176604067,-0.031741181193497225,-0.031741181193497225,0.006196613103078619,0.006196613103078619,-0.11181680744869293,-0.11181680744869293,0.6572517224865857,28.02544936848017,7.803175884433029,138.18565737784917,187.2614724439282,0.7596956710590447,7.803175884433029,138.18565737784917,187.2614724439282,0.7596956710590447,180
21,NVDA,US,2020-03-19 09:30:00-04:00,2020-03-19 09:30:00-04:00,50.30861494994728,-1,US-NVDA-20200319-093000,2020-09-15 09:30:00-04:00,129.6059,0,Max holding days touched,True,0,-1.5762168195039092,,,0,0,False,0,-0.051830762729157875,-0.051830762729157875,0.00711359847295534,0.00711359847295534,-0.031215145139910194,-0.031215145139910194,-0.05641258458605869,-0.05641258458605869,-0.10424671770075222,-0.10424671770075222,1.1898536279723104,12.696454950796582,5.345579211578072,49.4753260373258,78.10593731411463,0.6442685022315948,5.345579211578072,49.4753260373258,78.10593731411463,0.6442685022315948,180
22,AAPL,US,2020-03-23 09:30:00-04:00,2020-03-23 09:30:00-04:00,55.59767837042648,-1,US-AAPL-20200323-093000,2020-09-21 09:30:00-04:00,107.8727,0,Max holding days touched,True,0,-0.9402374912363184,,,0,0,False,0,-0.04335951230846191,-0.04335951230846191,-0.0827777650621202,-0.0827777650621202,0.003652119912907814,0.003652119912907814,0.0751958155703294,0.0751958155703294,-0.042370706353305754,-0.042370706353305754,0.9634055106007796,11.374751136550083,4.2554151982957205,56.130441605818895,77.18107115052877,0.72053393969205,4.2554151982957205,56.130441605818895,77.18107115052877,0.72053393969205,182
23,AMZN,US,2020-04-15 09:30:00-04:00,2020-04-15 09:30:00-04:00,112.91222368621827,1,US-AMZN-20200415-093000,2020-05-20 09:30:00-04:00,124.1724,1,Take Profit at Close,True,1,0.0997250425700022,,,0,0,False,0,0.030572589146256046,0.030572589146256046,-0.08282730141057637,-0.08282730141057637,0.006820209772313124,0.006820209772313124,-0.00024452595762147755,-0.00024452595762147755,0.020865578839911025,0.020865578839911025,0.5332673651039838,7.756728928939593,3.862960420814936,86.7837704778077,108.93197888132315,1.0362797393824021,3.862960420814936,86.7837704778077,108.93197888132315,1.0362797393824021,35
24,GOOG,US,2020-04-15 09:30:00-04:00,2020-04-15 09:30:00-04:00,62.29606862926484,1,US-GOOG-20200415-093000,2020-05-07 09:30:00-04:00,68.5085,1,Take Profit at Close,True,1,0.09972429251846472,,,0,0,False,0,0.030572589146256046,0.030572589146256046,-0.08282730141057637,-0.08282730141057637,0.006820209772313124,0.006820209772313124,-0.00024452595762147755,-0.00024452595762147755,0.020865578839911025,0.020865578839911025,0.7564568143217937,9.946352084479091,2.861490484607204,51.838127627142605,62.59267223858006,0.9950126153305694,2.861490484607204,51.838127627142605,62.59267223858006,0.9950126153305694,22
25,GOOG,US,2020-05-08 09:30:00-04:00,2020-05-08 09:30:00-04:00,69.13921264457703,-1,US-GOOG-20200508-093000,2020-11-04 09:30:00-05:00,87.4784,0,Max holding days touched,True,0,-0.26525016201296603,,,0,0,False,0,0.011504630788313985,0.011504630788313985,-0.07854626265309517,-0.07854626265309517,0.022325198163132498,0.022325198163132498,0.016706499640075867,0.016706499640075867,0.01577188129253937,0.01577188129253937,0.41996270753688564,21.939029977847877,2.32796046023726,59.5394479620473,69.09694997191265,1.0008618585643951,2.32796046023726,59.5394479620473,69.09694997191265,1.0008618585643951,180
26,AMZN,US,2020-05-26 09:30:00-04:00,2020-05-26 09:30:00-04:00,122.93072652626039,1,US-AMZN-20200526-093000,2020-06-22 09:30:00-04:00,135.19,1,Take Profit at Close,True,1,0.09972505507905538,,,0,0,False,0,0.002353711326488428,0.002353711326488428,-0.04639352547841158,-0.04639352547841158,0.008195277876162477,0.008195277876162477,0.0060162160410828225,0.0060162160410828225,0.005914371424337261,0.005914371424337261,0.3719070229901837,-10.014750230739981,3.272266603999884,113.83889469382902,124.88485637428622,0.9841065209503176,3.272266603999884,113.83889469382902,124.88485637428622,0.9841065209503176,27
27,AMZN,US,2020-06-23 09:30:00-04:00,2020-06-23 09:30:00-04:00,136.33507012176514,1,US-AMZN-20200623-093000,2020-07-06 09:30:00-04:00,149.9311,1,Take Profit at Close,True,1,0.09972511009890414,,,0,0,False,0,0.006495095537691675,0.006495095537691675,-0.095387203189226,-0.095387203189226,0.006185879263869598,0.006185879263869598,0.00012327174903559168,0.00012327174903559168,0.010503108183795407,0.010503108183795407,0.2253116613492567,-84.19184426164381,3.1307907186478605,117.57757136241237,136.3637296019431,0.9995399456359887,3.1307907186478605,117.57757136241237,136.3637296019431,0.9995399456359887,13
28,AMZN,US,2020-07-07 09:30:00-04:00,2020-07-07 09:30:00-04:00,152.96573736953738,1,US-AMZN-20200707-093000,2020-08-26 09:30:00-04:00,168.2202,1,Take Profit at Close,True,1,0.09972470236004957,,,0,0,False,0,0.01588172586745884,0.01588172586745884,0.009393071749107529,0.009393071749107529,0.002522421524663754,0.002522421524663754,-0.00409537346445088,-0.00409537346445088,0.007696296875384867,0.007696296875384867,0.32195717938582336,-24.22312034017995,4.004860254165348,122.14320698423626,147.64974345521688,1.0357451487177691,4.004860254165348,122.14320698423626,147.64974345521688,1.0357451487177691,50
29,AMZN,US,2020-08-27 09:30:00-04:00,2020-08-27 09:30:00-04:00,172.54562806701662,1,US-AMZN-20200827-093000,2021-02-23 09:30:00-05:00,159.6851,0,Max holding days touched,True,0,-0.07453407084890958,,,0,0,False,0,0.010195626139483993,0.010195626139483993,0.0562868693812546,0.0562868693812546,0.015116592533547024,0.015116592533547024,-0.003826084992585632,-0.003826084992585632,-0.007013715420105093,-0.007013715420105093,0.28377676697895765,-99.92121196983831,4.523810983582651,150.96147481171226,170.02927073272133,1.0145459172883988,4.523810983582651,150.96147481171226,170.02927073272133,1.0145459172883988,180
